Record Index,Status,JumpTo,Cycle,Step,Cur(mA),Voltage(V),CapaCity(mAh),Energy(mWh),Relative Time(h:min:s.ms),Absolute Time
7438,CCCV_Chg,5,2,5,900.600,4.1499,1708.401,6613.610,1:53:46.000,2019-11-15 21:32:35
7439,CCCV_Chg,5,2,5,900.600,4.1499,1708.652,6614.649,1:53:47.000,2019-11-15 21:32:36
7440,CCCV_Chg,5,2,5,900.600,4.1502,1708.902,6615.689,1:53:48.000,2019-11-15 21:32:37
7441,CCCV_Chg,5,2,5,900.600,4.1502,1709.152,6616.728,1:53:49.000,2019-11-15 21:32:38
7442,CCCV_Chg,5,2,5,900.600,4.1502,1709.403,6617.768,1:53:50.000,2019-11-15 21:32:39
7443,CCCV_Chg,5,2,5,900.600,4.1502,1709.653,6618.808,1:53:51.000,2019-11-15 21:32:40
7444,CCCV_Chg,5,2,5,900.600,4.1505,1709.903,6619.847,1:53:52.000,2019-11-15 21:32:41
7445,CCCV_Chg,5,2,5,900.600,4.1505,1710.154,6620.887,1:53:53.000,2019-11-15 21:32:42
7446,CCCV_Chg,5,2,5,900.600,4.1508,1710.404,6621.926,1:53:54.000,2019-11-15 21:32:43
7447,CCCV_Chg,5,2,5,900.600,4.1508,1710.654,6622.965,1:53:55.000,2019-11-15 21:32:44
7448,CCCV_Chg,5,2,5,900.600,4.1508,1710.905,6624.005,1:53:56.000,2019-11-15 21:32:45
7449,CCCV_Chg,5,2,5,900.600,4.1508,1711.155,6625.044,1:53:57.000,2019-11-15 21:32:46
7450,CCCV_Chg,5,2,5,900.600,4.1511,1711.406,6626.084,1:53:58.000,2019-11-15 21:32:47
7451,CCCV_Chg,5,2,5,900.600,4.1511,1711.656,6627.124,1:53:59.000,2019-11-15 21:32:48
7452,CCCV_Chg,5,2,5,900.600,4.1511,1711.906,6628.163,1:54:00.000,2019-11-15 21:32:49
7453,CCCV_Chg,5,2,5,900.600,4.1511,1712.157,6629.202,1:54:01.000,2019-11-15 21:32:50
7454,CCCV_Chg,5,2,5,900.600,4.1514,1712.407,6630.242,1:54:02.000,2019-11-15 21:32:51
7455,CCCV_Chg,5,2,5,900.600,4.1514,1712.657,6631.282,1:54:03.000,2019-11-15 21:32:52
7456,CCCV_Chg,5,2,5,900.600,4.1514,1712.908,6632.321,1:54:04.000,2019-11-15 21:32:53
7457,CCCV_Chg,5,2,5,900.600,4.1517,1713.158,6633.360,1:54:05.000,2019-11-15 21:32:54
7458,CCCV_Chg,5,2,5,900.600,4.1517,1713.408,6634.400,1:54:06.000,2019-11-15 21:32:55
7459,CCCV_Chg,5,2,5,900.600,4.1517,1713.659,6635.440,1:54:07.000,2019-11-15 21:32:56
7460,CCCV_Chg,5,2,5,900.600,4.1517,1713.909,6636.479,1:54:08.000,2019-11-15 21:32:57
7461,CCCV_Chg,5,2,5,900.600,4.1520,1714.159,6637.518,1:54:09.000,2019-11-15 21:32:58
7462,CCCV_Chg,5,2,5,900.600,4.1520,1714.410,6638.558,1:54:10.000,2019-11-15 21:32:59
7463,CCCV_Chg,5,2,5,900.600,4.1520,1714.660,6639.597,1:54:11.000,2019-11-15 21:33:00
7464,CCCV_Chg,5,2,5,900.600,4.1524,1714.910,6640.636,1:54:12.000,2019-11-15 21:33:01
7465,CCCV_Chg,5,2,5,900.600,4.1524,1715.161,6641.676,1:54:13.000,2019-11-15 21:33:02
7466,CCCV_Chg,5,2,5,900.600,4.1524,1715.411,6642.716,1:54:14.000,2019-11-15 21:33:03
7467,CCCV_Chg,5,2,5,900.600,4.1524,1715.661,6643.756,1:54:15.000,2019-11-15 21:33:04
7468,CCCV_Chg,5,2,5,900.600,4.1527,1715.912,6644.795,1:54:16.000,2019-11-15 21:33:05
7469,CCCV_Chg,5,2,5,900.600,4.1527,1716.162,6645.835,1:54:17.000,2019-11-15 21:33:06
7470,CCCV_Chg,5,2,5,900.600,4.1527,1716.412,6646.874,1:54:18.000,2019-11-15 21:33:07
7471,CCCV_Chg,5,2,5,900.600,4.1530,1716.663,6647.913,1:54:19.000,2019-11-15 21:33:08
7472,CCCV_Chg,5,2,5,900.600,4.1530,1716.913,6648.953,1:54:20.000,2019-11-15 21:33:09
7473,CCCV_Chg,5,2,5,900.600,4.1530,1717.163,6649.992,1:54:21.000,2019-11-15 21:33:10
7474,CCCV_Chg,5,2,5,900.600,4.1533,1717.414,6651.032,1:54:22.000,2019-11-15 21:33:11
7475,CCCV_Chg,5,2,5,900.600,4.1533,1717.664,6652.072,1:54:23.000,2019-11-15 21:33:12
7476,CCCV_Chg,5,2,5,900.600,4.1533,1717.914,6653.111,1:54:24.000,2019-11-15 21:33:13
7477,CCCV_Chg,5,2,5,900.600,4.1533,1718.165,6654.151,1:54:25.000,2019-11-15 21:33:14
7478,CCCV_Chg,5,2,5,900.600,4.1536,1718.415,6655.190,1:54:26.000,2019-11-15 21:33:15
7479,CCCV_Chg,5,2,5,900.600,4.1536,1718.665,6656.229,1:54:27.000,2019-11-15 21:33:16
7480,CCCV_Chg,5,2,5,900.600,4.1536,1718.916,6657.269,1:54:28.000,2019-11-15 21:33:17
7481,CCCV_Chg,5,2,5,900.600,4.1536,1719.166,6658.308,1:54:29.000,2019-11-15 21:33:18
7482,CCCV_Chg,5,2,5,900.600,4.1539,1719.416,6659.348,1:54:30.000,2019-11-15 21:33:19
7483,CCCV_Chg,5,2,5,900.200,4.1539,1719.667,6660.387,1:54:31.000,2019-11-15 21:33:20
7484,CCCV_Chg,5,2,5,900.600,4.1539,1719.917,6661.427,1:54:32.000,2019-11-15 21:33:21
7485,CCCV_Chg,5,2,5,900.600,4.1542,1720.167,6662.466,1:54:33.000,2019-11-15 21:33:22
7486,CCCV_Chg,5,2,5,900.600,4.1542,1720.418,6663.506,1:54:34.000,2019-11-15 21:33:23
7487,CCCV_Chg,5,2,5,900.600,4.1542,1720.668,6664.546,1:54:35.000,2019-11-15 21:33:24
7488,CCCV_Chg,5,2,5,900.600,4.1545,1720.918,6665.585,1:54:36.000,2019-11-15 21:33:25
7489,CCCV_Chg,5,2,5,900.600,4.1545,1721.169,6666.624,1:54:37.000,2019-11-15 21:33:26
7490,CCCV_Chg,5,2,5,900.600,4.1545,1721.419,6667.664,1:54:38.000,2019-11-15 21:33:27
7491,CCCV_Chg,5,2,5,900.600,4.1548,1721.669,6668.703,1:54:39.000,2019-11-15 21:33:28
7492,CCCV_Chg,5,2,5,900.600,4.1548,1721.920,6669.743,1:54:40.000,2019-11-15 21:33:29
7493,CCCV_Chg,5,2,5,900.600,4.1548,1722.170,6670.782,1:54:41.000,2019-11-15 21:33:30
7494,CCCV_Chg,5,2,5,900.600,4.1548,1722.421,6671.822,1:54:42.000,2019-11-15 21:33:31
7495,CCCV_Chg,5,2,5,900.600,4.1551,1722.671,6672.861,1:54:43.000,2019-11-15 21:33:32
7496,CCCV_Chg,5,2,5,900.600,4.1551,1722.921,6673.900,1:54:44.000,2019-11-15 21:33:33
7497,CCCV_Chg,5,2,5,900.600,4.1551,1723.172,6674.940,1:54:45.000,2019-11-15 21:33:34
7498,CCCV_Chg,5,2,5,900.600,4.1551,1723.422,6675.980,1:54:46.000,2019-11-15 21:33:35
7499,CCCV_Chg,5,2,5,900.600,4.1555,1723.672,6677.020,1:54:47.000,2019-11-15 21:33:36
7500,CCCV_Chg,5,2,5,900.600,4.1555,1723.922,6678.060,1:54:48.000,2019-11-15 21:33:37
7501,CCCV_Chg,5,2,5,900.600,4.1555,1724.173,6679.099,1:54:49.000,2019-11-15 21:33:38
7502,CCCV_Chg,5,2,5,900.600,4.1558,1724.423,6680.138,1:54:50.000,2019-11-15 21:33:39
7503,CCCV_Chg,5,2,5,900.600,4.1558,1724.673,6681.178,1:54:51.000,2019-11-15 21:33:40
7504,CCCV_Chg,5,2,5,900.600,4.1558,1724.924,6682.217,1:54:52.000,2019-11-15 21:33:41
7505,CCCV_Chg,5,2,5,900.600,4.1561,1725.174,6683.257,1:54:53.000,2019-11-15 21:33:42
7506,CCCV_Chg,5,2,5,900.600,4.1561,1725.425,6684.296,1:54:54.000,2019-11-15 21:33:43
7507,CCCV_Chg,5,2,5,900.600,4.1561,1725.675,6685.336,1:54:55.000,2019-11-15 21:33:44
7508,CCCV_Chg,5,2,5,900.600,4.1561,1725.925,6686.376,1:54:56.000,2019-11-15 21:33:45
7509,CCCV_Chg,5,2,5,900.600,4.1561,1726.176,6687.415,1:54:57.000,2019-11-15 21:33:46
7510,CCCV_Chg,5,2,5,900.600,4.1567,1726.426,6688.454,1:54:58.000,2019-11-15 21:33:47
7511,CCCV_Chg,5,2,5,900.600,4.1567,1726.676,6689.494,1:54:59.000,2019-11-15 21:33:48
7512,CCCV_Chg,5,2,5,900.600,4.1567,1726.927,6690.533,1:55:00.000,2019-11-15 21:33:49
7513,CCCV_Chg,5,2,5,900.600,4.1570,1727.177,6691.573,1:55:01.000,2019-11-15 21:33:50
7514,CCCV_Chg,5,2,5,900.600,4.1570,1727.427,6692.612,1:55:02.000,2019-11-15 21:33:51
7515,CCCV_Chg,5,2,5,900.600,4.1570,1727.678,6693.652,1:55:03.000,2019-11-15 21:33:52
7516,CCCV_Chg,5,2,5,900.600,4.1570,1727.928,6694.691,1:55:04.000,2019-11-15 21:33:53
7517,CCCV_Chg,5,2,5,900.600,4.1573,1728.178,6695.731,1:55:05.000,2019-11-15 21:33:54
7518,CCCV_Chg,5,2,5,900.600,4.1573,1728.429,6696.771,1:55:06.000,2019-11-15 21:33:55
7519,CCCV_Chg,5,2,5,900.600,4.1573,1728.679,6697.810,1:55:07.000,2019-11-15 21:33:56
7520,CCCV_Chg,5,2,5,900.600,4.1576,1728.929,6698.849,1:55:08.000,2019-11-15 21:33:57
7521,CCCV_Chg,5,2,5,900.600,4.1576,1729.180,6699.889,1:55:09.000,2019-11-15 21:33:58
7522,CCCV_Chg,5,2,5,900.600,4.1576,1729.430,6700.928,1:55:10.000,2019-11-15 21:33:59
7523,CCCV_Chg,5,2,5,900.600,4.1576,1729.680,6701.968,1:55:11.000,2019-11-15 21:34:00
7524,CCCV_Chg,5,2,5,900.600,4.1579,1729.931,6703.007,1:55:12.000,2019-11-15 21:34:01
7525,CCCV_Chg,5,2,5,900.600,4.1579,1730.181,6704.047,1:55:13.000,2019-11-15 21:34:02
7526,CCCV_Chg,5,2,5,900.600,4.1579,1730.431,6705.086,1:55:14.000,2019-11-15 21:34:03
7527,CCCV_Chg,5,2,5,900.600,4.1582,1730.682,6706.125,1:55:15.000,2019-11-15 21:34:04
7528,CCCV_Chg,5,2,5,900.600,4.1582,1730.932,6707.165,1:55:16.000,2019-11-15 21:34:05
7529,CCCV_Chg,5,2,5,900.600,4.1582,1731.182,6708.205,1:55:17.000,2019-11-15 21:34:06
7530,CCCV_Chg,5,2,5,900.600,4.1582,1731.433,6709.244,1:55:18.000,2019-11-15 21:34:07
7531,CCCV_Chg,5,2,5,900.600,4.1582,1731.683,6710.284,1:55:19.000,2019-11-15 21:34:08
7532,CCCV_Chg,5,2,5,900.600,4.1586,1731.933,6711.324,1:55:20.000,2019-11-15 21:34:09
7533,CCCV_Chg,5,2,5,900.600,4.1586,1732.184,6712.363,1:55:21.000,2019-11-15 21:34:10
7534,CCCV_Chg,5,2,5,900.600,4.1586,1732.434,6713.402,1:55:22.000,2019-11-15 21:34:11
7535,CCCV_Chg,5,2,5,900.600,4.1589,1732.684,6714.442,1:55:23.000,2019-11-15 21:34:12
7536,CCCV_Chg,5,2,5,900.600,4.1589,1732.935,6715.481,1:55:24.000,2019-11-15 21:34:13
7537,CCCV_Chg,5,2,5,900.600,4.1589,1733.185,6716.520,1:55:25.000,2019-11-15 21:34:14
7538,CCCV_Chg,5,2,5,900.600,4.1592,1733.435,6717.560,1:55:26.000,2019-11-15 21:34:15
7539,CCCV_Chg,5,2,5,900.600,4.1592,1733.686,6718.600,1:55:27.000,2019-11-15 21:34:16
7540,CCCV_Chg,5,2,5,900.600,4.1592,1733.936,6719.640,1:55:28.000,2019-11-15 21:34:17
7541,CCCV_Chg,5,2,5,900.600,4.1592,1734.187,6720.679,1:55:29.000,2019-11-15 21:34:18
7542,CCCV_Chg,5,2,5,900.600,4.1595,1734.437,6721.718,1:55:30.000,2019-11-15 21:34:19
7543,CCCV_Chg,5,2,5,900.600,4.1595,1734.687,6722.758,1:55:31.000,2019-11-15 21:34:20
7544,CCCV_Chg,5,2,5,900.600,4.1595,1734.938,6723.797,1:55:32.000,2019-11-15 21:34:21
7545,CCCV_Chg,5,2,5,900.600,4.1595,1735.188,6724.836,1:55:33.000,2019-11-15 21:34:22
7546,CCCV_Chg,5,2,5,900.600,4.1598,1735.438,6725.876,1:55:34.000,2019-11-15 21:34:23
7547,CCCV_Chg,5,2,5,900.600,4.1598,1735.688,6726.916,1:55:35.000,2019-11-15 21:34:24
7548,CCCV_Chg,5,2,5,900.600,4.1598,1735.939,6727.955,1:55:36.000,2019-11-15 21:34:25
7549,CCCV_Chg,5,2,5,900.600,4.1601,1736.189,6728.995,1:55:37.000,2019-11-15 21:34:26
7550,CCCV_Chg,5,2,5,900.600,4.1601,1736.439,6730.035,1:55:38.000,2019-11-15 21:34:27
7551,CCCV_Chg,5,2,5,900.600,4.1601,1736.690,6731.074,1:55:39.000,2019-11-15 21:34:28
7552,CCCV_Chg,5,2,5,900.600,4.1604,1736.940,6732.113,1:55:40.000,2019-11-15 21:34:29
7553,CCCV_Chg,5,2,5,900.600,4.1604,1737.190,6733.153,1:55:41.000,2019-11-15 21:34:30
7554,CCCV_Chg,5,2,5,900.600,4.1604,1737.441,6734.192,1:55:42.000,2019-11-15 21:34:31
7555,CCCV_Chg,5,2,5,900.600,4.1604,1737.691,6735.232,1:55:43.000,2019-11-15 21:34:32
7556,CCCV_Chg,5,2,5,900.600,4.1607,1737.942,6736.271,1:55:44.000,2019-11-15 21:34:33
7557,CCCV_Chg,5,2,5,900.600,4.1607,1738.192,6737.311,1:55:45.000,2019-11-15 21:34:34
7558,CCCV_Chg,5,2,5,900.600,4.1607,1738.442,6738.350,1:55:46.000,2019-11-15 21:34:35
7559,CCCV_Chg,5,2,5,900.600,4.1607,1738.692,6739.389,1:55:47.000,2019-11-15 21:34:36
7560,CCCV_Chg,5,2,5,900.600,4.1610,1738.943,6740.429,1:55:48.000,2019-11-15 21:34:37
7561,CCCV_Chg,5,2,5,900.600,4.1610,1739.193,6741.469,1:55:49.000,2019-11-15 21:34:38
7562,CCCV_Chg,5,2,5,900.600,4.1610,1739.443,6742.509,1:55:50.000,2019-11-15 21:34:39
7563,CCCV_Chg,5,2,5,900.600,4.1613,1739.694,6743.548,1:55:51.000,2019-11-15 21:34:40
7564,CCCV_Chg,5,2,5,900.600,4.1613,1739.944,6744.588,1:55:52.000,2019-11-15 21:34:41
7565,CCCV_Chg,5,2,5,900.200,4.1613,1740.194,6745.627,1:55:53.000,2019-11-15 21:34:42
7566,CCCV_Chg,5,2,5,900.600,4.1617,1740.445,6746.667,1:55:54.000,2019-11-15 21:34:43
7567,CCCV_Chg,5,2,5,900.600,4.1617,1740.695,6747.706,1:55:55.000,2019-11-15 21:34:44
7568,CCCV_Chg,5,2,5,900.600,4.1617,1740.946,6748.746,1:55:56.000,2019-11-15 21:34:45
7569,CCCV_Chg,5,2,5,900.600,4.1617,1741.196,6749.785,1:55:57.000,2019-11-15 21:34:46
7570,CCCV_Chg,5,2,5,900.600,4.1620,1741.446,6750.824,1:55:58.000,2019-11-15 21:34:47
7571,CCCV_Chg,5,2,5,900.600,4.1620,1741.697,6751.864,1:55:59.000,2019-11-15 21:34:48
7572,CCCV_Chg,5,2,5,900.600,4.1620,1741.947,6752.904,1:56:00.000,2019-11-15 21:34:49
7573,CCCV_Chg,5,2,5,900.600,4.1623,1742.197,6753.943,1:56:01.000,2019-11-15 21:34:50
7574,CCCV_Chg,5,2,5,900.600,4.1623,1742.448,6754.983,1:56:02.000,2019-11-15 21:34:51
7575,CCCV_Chg,5,2,5,900.600,4.1623,1742.698,6756.022,1:56:03.000,2019-11-15 21:34:52
7576,CCCV_Chg,5,2,5,900.600,4.1623,1742.948,6757.062,1:56:04.000,2019-11-15 21:34:53
7577,CCCV_Chg,5,2,5,900.600,4.1626,1743.199,6758.101,1:56:05.000,2019-11-15 21:34:54
7578,CCCV_Chg,5,2,5,900.600,4.1626,1743.449,6759.140,1:56:06.000,2019-11-15 21:34:55
7579,CCCV_Chg,5,2,5,900.600,4.1626,1743.699,6760.180,1:56:07.000,2019-11-15 21:34:56
7580,CCCV_Chg,5,2,5,900.600,4.1629,1743.950,6761.220,1:56:08.000,2019-11-15 21:34:57
7581,CCCV_Chg,5,2,5,900.600,4.1629,1744.200,6762.259,1:56:09.000,2019-11-15 21:34:58
7582,CCCV_Chg,5,2,5,900.600,4.1629,1744.450,6763.299,1:56:10.000,2019-11-15 21:34:59
7583,CCCV_Chg,5,2,5,900.600,4.1629,1744.701,6764.338,1:56:11.000,2019-11-15 21:35:00
7584,CCCV_Chg,5,2,5,900.600,4.1632,1744.951,6765.378,1:56:12.000,2019-11-15 21:35:01
7585,CCCV_Chg,5,2,5,900.600,4.1632,1745.201,6766.417,1:56:13.000,2019-11-15 21:35:02
7586,CCCV_Chg,5,2,5,900.600,4.1632,1745.452,6767.457,1:56:14.000,2019-11-15 21:35:03
7587,CCCV_Chg,5,2,5,900.600,4.1635,1745.702,6768.496,1:56:15.000,2019-11-15 21:35:04
7588,CCCV_Chg,5,2,5,900.600,4.1635,1745.952,6769.536,1:56:16.000,2019-11-15 21:35:05
7589,CCCV_Chg,5,2,5,900.600,4.1635,1746.203,6770.575,1:56:17.000,2019-11-15 21:35:06
7590,CCCV_Chg,5,2,5,900.600,4.1635,1746.453,6771.614,1:56:18.000,2019-11-15 21:35:07
7591,CCCV_Chg,5,2,5,900.600,4.1638,1746.703,6772.654,1:56:19.000,2019-11-15 21:35:08
7592,CCCV_Chg,5,2,5,900.600,4.1638,1746.954,6773.693,1:56:20.000,2019-11-15 21:35:09
7593,CCCV_Chg,5,2,5,900.600,4.1638,1747.204,6774.733,1:56:21.000,2019-11-15 21:35:10
7594,CCCV_Chg,5,2,5,900.600,4.1638,1747.454,6775.773,1:56:22.000,2019-11-15 21:35:11
7595,CCCV_Chg,5,2,5,900.600,4.1644,1747.705,6776.812,1:56:23.000,2019-11-15 21:35:12
7596,CCCV_Chg,5,2,5,900.600,4.1644,1747.955,6777.852,1:56:24.000,2019-11-15 21:35:13
7597,CCCV_Chg,5,2,5,900.600,4.1644,1748.205,6778.891,1:56:25.000,2019-11-15 21:35:14
7598,CCCV_Chg,5,2,5,900.600,4.1648,1748.456,6779.934,1:56:26.000,2019-11-15 21:35:15
7599,CCCV_Chg,5,2,5,900.600,4.1648,1748.706,6780.977,1:56:27.000,2019-11-15 21:35:16
7600,CCCV_Chg,5,2,5,900.600,4.1648,1748.956,6782.022,1:56:28.000,2019-11-15 21:35:17
7601,CCCV_Chg,5,2,5,900.600,4.1648,1749.207,6783.066,1:56:29.000,2019-11-15 21:35:18
7602,CCCV_Chg,5,2,5,900.600,4.1651,1749.457,6784.110,1:56:30.000,2019-11-15 21:35:19
7603,CCCV_Chg,5,2,5,900.600,4.1651,1749.708,6785.154,1:56:31.000,2019-11-15 21:35:20
7604,CCCV_Chg,5,2,5,900.600,4.1651,1749.958,6786.198,1:56:32.000,2019-11-15 21:35:21
7605,CCCV_Chg,5,2,5,900.600,4.1654,1750.208,6787.243,1:56:33.000,2019-11-15 21:35:22
7606,CCCV_Chg,5,2,5,900.600,4.1654,1750.458,6788.287,1:56:34.000,2019-11-15 21:35:23
7607,CCCV_Chg,5,2,5,900.600,4.1654,1750.709,6789.332,1:56:35.000,2019-11-15 21:35:24
7608,CCCV_Chg,5,2,5,900.200,4.1657,1750.959,6790.374,1:56:36.000,2019-11-15 21:35:25
7609,CCCV_Chg,5,2,5,900.600,4.1657,1751.209,6791.416,1:56:37.000,2019-11-15 21:35:26
7610,CCCV_Chg,5,2,5,900.600,4.1657,1751.460,6792.459,1:56:38.000,2019-11-15 21:35:27
7611,CCCV_Chg,5,2,5,900.600,4.1657,1751.710,6793.503,1:56:39.000,2019-11-15 21:35:28
7612,CCCV_Chg,5,2,5,900.600,4.1660,1751.960,6794.548,1:56:40.000,2019-11-15 21:35:29
7613,CCCV_Chg,5,2,5,900.600,4.1660,1752.211,6795.592,1:56:41.000,2019-11-15 21:35:30
7614,CCCV_Chg,5,2,5,900.600,4.1660,1752.461,6796.636,1:56:42.000,2019-11-15 21:35:31
7615,CCCV_Chg,5,2,5,900.600,4.1660,1752.712,6797.680,1:56:43.000,2019-11-15 21:35:32
7616,CCCV_Chg,5,2,5,900.600,4.1663,1752.962,6798.724,1:56:44.000,2019-11-15 21:35:33
7617,CCCV_Chg,5,2,5,900.600,4.1663,1753.212,6799.769,1:56:45.000,2019-11-15 21:35:34
7618,CCCV_Chg,5,2,5,900.600,4.1663,1753.463,6800.813,1:56:46.000,2019-11-15 21:35:35
7619,CCCV_Chg,5,2,5,900.600,4.1663,1753.713,6801.858,1:56:47.000,2019-11-15 21:35:36
7620,CCCV_Chg,5,2,5,900.600,4.1666,1753.963,6802.902,1:56:48.000,2019-11-15 21:35:37
7621,CCCV_Chg,5,2,5,900.600,4.1666,1754.214,6803.946,1:56:49.000,2019-11-15 21:35:38
7622,CCCV_Chg,5,2,5,900.600,4.1666,1754.464,6804.990,1:56:50.000,2019-11-15 21:35:39
7623,CCCV_Chg,5,2,5,900.600,4.1669,1754.714,6806.035,1:56:51.000,2019-11-15 21:35:40
7624,CCCV_Chg,5,2,5,900.600,4.1669,1754.965,6807.079,1:56:52.000,2019-11-15 21:35:41
7625,CCCV_Chg,5,2,5,900.600,4.1669,1755.215,6808.124,1:56:53.000,2019-11-15 21:35:42
7626,CCCV_Chg,5,2,5,900.600,4.1672,1755.465,6809.167,1:56:54.000,2019-11-15 21:35:43
7627,CCCV_Chg,5,2,5,900.600,4.1672,1755.716,6810.212,1:56:55.000,2019-11-15 21:35:44
7628,CCCV_Chg,5,2,5,900.600,4.1672,1755.966,6811.256,1:56:56.000,2019-11-15 21:35:45
7629,CCCV_Chg,5,2,5,900.600,4.1672,1756.216,6812.300,1:56:57.000,2019-11-15 21:35:46
7630,CCCV_Chg,5,2,5,900.200,4.1675,1756.467,6813.345,1:56:58.000,2019-11-15 21:35:47
7631,CCCV_Chg,5,2,5,900.600,4.1675,1756.717,6814.388,1:56:59.000,2019-11-15 21:35:48
7632,CCCV_Chg,5,2,5,900.600,4.1675,1756.967,6815.433,1:57:00.000,2019-11-15 21:35:49
7633,CCCV_Chg,5,2,5,900.600,4.1675,1757.218,6816.477,1:57:01.000,2019-11-15 21:35:50
7634,CCCV_Chg,5,2,5,900.600,4.1679,1757.468,6817.522,1:57:02.000,2019-11-15 21:35:51
7635,CCCV_Chg,5,2,5,901.000,4.1679,1757.718,6818.566,1:57:03.000,2019-11-15 21:35:52
7636,CCCV_Chg,5,2,5,900.600,4.1679,1757.969,6819.610,1:57:04.000,2019-11-15 21:35:53
7637,CCCV_Chg,5,2,5,900.600,4.1679,1758.219,6820.654,1:57:05.000,2019-11-15 21:35:54
7638,CCCV_Chg,5,2,5,900.600,4.1682,1758.469,6821.699,1:57:06.000,2019-11-15 21:35:55
7639,CCCV_Chg,5,2,5,900.600,4.1682,1758.720,6822.743,1:57:07.000,2019-11-15 21:35:56
7640,CCCV_Chg,5,2,5,900.600,4.1682,1758.970,6823.787,1:57:08.000,2019-11-15 21:35:57
7641,CCCV_Chg,5,2,5,900.600,4.1685,1759.220,6824.831,1:57:09.000,2019-11-15 21:35:58
7642,CCCV_Chg,5,2,5,900.600,4.1685,1759.471,6825.876,1:57:10.000,2019-11-15 21:35:59
7643,CCCV_Chg,5,2,5,900.200,4.1685,1759.721,6826.920,1:57:11.000,2019-11-15 21:36:00
7644,CCCV_Chg,5,2,5,900.200,4.1685,1759.971,6827.964,1:57:12.000,2019-11-15 21:36:01
7645,CCCV_Chg,5,2,5,900.600,4.1688,1760.222,6829.009,1:57:13.000,2019-11-15 21:36:02
7646,CCCV_Chg,5,2,5,900.600,4.1688,1760.472,6830.053,1:57:14.000,2019-11-15 21:36:03
7647,CCCV_Chg,5,2,5,900.600,4.1688,1760.722,6831.097,1:57:15.000,2019-11-15 21:36:04
7648,CCCV_Chg,5,2,5,901.000,4.1688,1760.973,6832.141,1:57:16.000,2019-11-15 21:36:05
7649,CCCV_Chg,5,2,5,900.600,4.1691,1761.223,6833.186,1:57:17.000,2019-11-15 21:36:06
7650,CCCV_Chg,5,2,5,900.600,4.1691,1761.473,6834.230,1:57:18.000,2019-11-15 21:36:07
7651,CCCV_Chg,5,2,5,900.600,4.1691,1761.724,6835.274,1:57:19.000,2019-11-15 21:36:08
7652,CCCV_Chg,5,2,5,900.600,4.1691,1761.974,6836.318,1:57:20.000,2019-11-15 21:36:09
7653,CCCV_Chg,5,2,5,900.600,4.1694,1762.224,6837.363,1:57:21.000,2019-11-15 21:36:10
7654,CCCV_Chg,5,2,5,900.600,4.1694,1762.475,6838.407,1:57:22.000,2019-11-15 21:36:11
7655,CCCV_Chg,5,2,5,900.600,4.1694,1762.725,6839.452,1:57:23.000,2019-11-15 21:36:12
7656,CCCV_Chg,5,2,5,900.600,4.1697,1762.975,6840.496,1:57:24.000,2019-11-15 21:36:13
7657,CCCV_Chg,5,2,5,900.600,4.1697,1763.226,6841.540,1:57:25.000,2019-11-15 21:36:14
7658,CCCV_Chg,5,2,5,900.200,4.1697,1763.476,6842.584,1:57:26.000,2019-11-15 21:36:15
7659,CCCV_Chg,5,2,5,900.200,4.1697,1763.727,6843.628,1:57:27.000,2019-11-15 21:36:16
7660,CCCV_Chg,5,2,5,900.200,4.1700,1763.977,6844.673,1:57:28.000,2019-11-15 21:36:17
7661,CCCV_Chg,5,2,5,900.200,4.1700,1764.227,6845.716,1:57:29.000,2019-11-15 21:36:18
7662,CCCV_Chg,5,2,5,900.200,4.1700,1764.478,6846.761,1:57:30.000,2019-11-15 21:36:19
7663,CCCV_Chg,5,2,5,900.200,4.1700,1764.728,6847.805,1:57:31.000,2019-11-15 21:36:20
7664,CCCV_Chg,5,2,5,900.600,4.1703,1764.978,6848.850,1:57:32.000,2019-11-15 21:36:21
7665,CCCV_Chg,5,2,5,900.600,4.1703,1765.229,6849.894,1:57:33.000,2019-11-15 21:36:22
7666,CCCV_Chg,5,2,5,901.000,4.1703,1765.479,6850.938,1:57:34.000,2019-11-15 21:36:23
7667,CCCV_Chg,5,2,5,901.000,4.1706,1765.729,6851.982,1:57:35.000,2019-11-15 21:36:24
7668,CCCV_Chg,5,2,5,901.000,4.1706,1765.980,6853.027,1:57:36.000,2019-11-15 21:36:25
7669,CCCV_Chg,5,2,5,901.000,4.1706,1766.230,6854.071,1:57:37.000,2019-11-15 21:36:26
7670,CCCV_Chg,5,2,5,901.000,4.1706,1766.480,6855.116,1:57:38.000,2019-11-15 21:36:27
7671,CCCV_Chg,5,2,5,900.600,4.1706,1766.731,6856.160,1:57:39.000,2019-11-15 21:36:28
7672,CCCV_Chg,5,2,5,900.600,4.1710,1766.981,6857.204,1:57:40.000,2019-11-15 21:36:29
7673,CCCV_Chg,5,2,5,900.600,4.1710,1767.231,6858.248,1:57:41.000,2019-11-15 21:36:30
7674,CCCV_Chg,5,2,5,900.600,4.1710,1767.482,6859.293,1:57:42.000,2019-11-15 21:36:31
7675,CCCV_Chg,5,2,5,900.600,4.1713,1767.732,6860.337,1:57:43.000,2019-11-15 21:36:32
7676,CCCV_Chg,5,2,5,900.600,4.1713,1767.982,6861.381,1:57:44.000,2019-11-15 21:36:33
7677,CCCV_Chg,5,2,5,900.600,4.1713,1768.232,6862.425,1:57:45.000,2019-11-15 21:36:34
