Record Index,Status,JumpTo,Cycle,Step,Cur(mA),Voltage(V),CapaCity(mAh),Energy(mWh),Relative Time(h:min:s.ms),Absolute Time
5891,CCCV_Chg,5,2,5,900.600,4.0017,1321.146,5037.916,1:27:59.000,11/15/2019 21:16:22
5892,CCCV_Chg,5,2,5,900.600,4.0020,1321.396,5038.917,1:28:00.000,11/15/2019 21:16:23
5893,CCCV_Chg,5,2,5,900.600,4.0020,1321.646,5039.919,1:28:01.000,11/15/2019 21:16:24
5894,CCCV_Chg,5,2,5,900.600,4.0020,1321.897,5040.920,1:28:02.000,11/15/2019 21:16:25
5895,CCCV_Chg,5,2,5,900.600,4.0020,1322.147,5041.921,1:28:03.000,11/15/2019 21:16:26
5896,CCCV_Chg,5,2,5,900.600,4.0026,1322.397,5042.923,1:28:04.000,11/15/2019 21:16:27
5897,CCCV_Chg,5,2,5,900.600,4.0026,1322.648,5043.924,1:28:05.000,11/15/2019 21:16:28
5898,CCCV_Chg,5,2,5,900.600,4.0026,1322.898,5044.925,1:28:06.000,11/15/2019 21:16:29
5899,CCCV_Chg,5,2,5,900.600,4.0026,1323.148,5045.927,1:28:07.000,11/15/2019 21:16:30
5900,CCCV_Chg,5,2,5,900.600,4.0029,1323.399,5046.928,1:28:08.000,11/15/2019 21:16:31
5901,CCCV_Chg,5,2,5,900.600,4.0029,1323.649,5047.929,1:28:09.000,11/15/2019 21:16:32
5902,CCCV_Chg,5,2,5,900.600,4.0029,1323.899,5048.931,1:28:10.000,11/15/2019 21:16:33
5903,CCCV_Chg,5,2,5,900.600,4.0029,1324.150,5049.932,1:28:11.000,11/15/2019 21:16:34
5904,CCCV_Chg,5,2,5,900.600,4.0029,1324.400,5050.933,1:28:12.000,11/15/2019 21:16:35
5905,CCCV_Chg,5,2,5,900.600,4.0032,1324.650,5051.934,1:28:13.000,11/15/2019 21:16:36
5906,CCCV_Chg,5,2,5,900.600,4.0032,1324.901,5052.936,1:28:14.000,11/15/2019 21:16:37
5907,CCCV_Chg,5,2,5,900.600,4.0032,1325.151,5053.937,1:28:15.000,11/15/2019 21:16:38
5908,CCCV_Chg,5,2,5,900.600,4.0035,1325.401,5054.939,1:28:16.000,11/15/2019 21:16:39
5909,CCCV_Chg,5,2,5,900.600,4.0032,1325.652,5055.940,1:28:17.000,11/15/2019 21:16:40
5910,CCCV_Chg,5,2,5,900.600,4.0035,1325.902,5056.942,1:28:18.000,11/15/2019 21:16:41
5911,CCCV_Chg,5,2,5,900.600,4.0035,1326.152,5057.943,1:28:19.000,11/15/2019 21:16:42
5912,CCCV_Chg,5,2,5,900.600,4.0035,1326.403,5058.944,1:28:20.000,11/15/2019 21:16:43
5913,CCCV_Chg,5,2,5,900.600,4.0039,1326.653,5059.946,1:28:21.000,11/15/2019 21:16:44
5914,CCCV_Chg,5,2,5,900.600,4.0039,1326.903,5060.947,1:28:22.000,11/15/2019 21:16:45
5915,CCCV_Chg,5,2,5,900.600,4.0039,1327.154,5061.948,1:28:23.000,11/15/2019 21:16:46
5916,CCCV_Chg,5,2,5,900.600,4.0039,1327.404,5062.950,1:28:24.000,11/15/2019 21:16:47
5917,CCCV_Chg,5,2,5,900.600,4.0042,1327.654,5063.951,1:28:25.000,11/15/2019 21:16:48
5918,CCCV_Chg,5,2,5,900.600,4.0042,1327.905,5064.952,1:28:26.000,11/15/2019 21:16:49
5919,CCCV_Chg,5,2,5,900.600,4.0042,1328.155,5065.954,1:28:27.000,11/15/2019 21:16:50
5920,CCCV_Chg,5,2,5,900.600,4.0042,1328.405,5066.956,1:28:28.000,11/15/2019 21:16:51
5921,CCCV_Chg,5,2,5,900.600,4.0045,1328.656,5067.956,1:28:29.000,11/15/2019 21:16:52
5922,CCCV_Chg,5,2,5,900.600,4.0045,1328.906,5068.958,1:28:30.000,11/15/2019 21:16:53
5923,CCCV_Chg,5,2,5,900.600,4.0045,1329.156,5069.960,1:28:31.000,11/15/2019 21:16:54
5924,CCCV_Chg,5,2,5,900.600,4.0045,1329.407,5070.960,1:28:32.000,11/15/2019 21:16:55
5925,CCCV_Chg,5,2,5,900.600,4.0048,1329.657,5071.962,1:28:33.000,11/15/2019 21:16:56
5926,CCCV_Chg,5,2,5,900.600,4.0048,1329.907,5072.964,1:28:34.000,11/15/2019 21:16:57
5927,CCCV_Chg,5,2,5,900.600,4.0048,1330.158,5073.965,1:28:35.000,11/15/2019 21:16:58
5928,CCCV_Chg,5,2,5,900.600,4.0048,1330.408,5074.965,1:28:36.000,11/15/2019 21:16:59
5929,CCCV_Chg,5,2,5,900.600,4.0051,1330.658,5075.967,1:28:37.000,11/15/2019 21:17:00
5930,CCCV_Chg,5,2,5,900.600,4.0051,1330.909,5076.969,1:28:38.000,11/15/2019 21:17:01
5931,CCCV_Chg,5,2,5,900.600,4.0051,1331.159,5077.970,1:28:39.000,11/15/2019 21:17:02
5932,CCCV_Chg,5,2,5,900.600,4.0051,1331.409,5078.971,1:28:40.000,11/15/2019 21:17:03
5933,CCCV_Chg,5,2,5,900.600,4.0054,1331.660,5079.973,1:28:41.000,11/15/2019 21:17:04
5934,CCCV_Chg,5,2,5,900.600,4.0054,1331.910,5080.974,1:28:42.000,11/15/2019 21:17:05
5935,CCCV_Chg,5,2,5,900.600,4.0054,1332.161,5081.976,1:28:43.000,11/15/2019 21:17:06
5936,CCCV_Chg,5,2,5,900.600,4.0054,1332.411,5082.977,1:28:44.000,11/15/2019 21:17:07
5937,CCCV_Chg,5,2,5,900.600,4.0057,1332.661,5083.978,1:28:45.000,11/15/2019 21:17:08
5938,CCCV_Chg,5,2,5,900.600,4.0057,1332.912,5084.980,1:28:46.000,11/15/2019 21:17:09
5939,CCCV_Chg,5,2,5,900.600,4.0057,1333.162,5085.981,1:28:47.000,11/15/2019 21:17:10
5940,CCCV_Chg,5,2,5,900.600,4.0060,1333.412,5086.982,1:28:48.000,11/15/2019 21:17:11
5941,CCCV_Chg,5,2,5,900.600,4.0060,1333.662,5087.983,1:28:49.000,11/15/2019 21:17:12
5942,CCCV_Chg,5,2,5,900.600,4.0060,1333.913,5088.985,1:28:50.000,11/15/2019 21:17:13
5943,CCCV_Chg,5,2,5,900.600,4.0060,1334.163,5089.987,1:28:51.000,11/15/2019 21:17:14
5944,CCCV_Chg,5,2,5,900.600,4.0060,1334.413,5090.987,1:28:52.000,11/15/2019 21:17:15
5945,CCCV_Chg,5,2,5,900.600,4.0063,1334.664,5091.989,1:28:53.000,11/15/2019 21:17:16
5946,CCCV_Chg,5,2,5,900.600,4.0063,1334.914,5092.991,1:28:54.000,11/15/2019 21:17:17
5947,CCCV_Chg,5,2,5,900.600,4.0063,1335.165,5093.992,1:28:55.000,11/15/2019 21:17:18
5948,CCCV_Chg,5,2,5,900.600,4.0063,1335.415,5094.993,1:28:56.000,11/15/2019 21:17:19
5949,CCCV_Chg,5,2,5,900.600,4.0066,1335.665,5095.995,1:28:57.000,11/15/2019 21:17:20
5950,CCCV_Chg,5,2,5,900.600,4.0066,1335.916,5096.996,1:28:58.000,11/15/2019 21:17:21
5951,CCCV_Chg,5,2,5,900.600,4.0066,1336.166,5097.997,1:28:59.000,11/15/2019 21:17:22
5952,CCCV_Chg,5,2,5,900.600,4.0066,1336.416,5098.998,1:29:00.000,11/15/2019 21:17:23
5953,CCCV_Chg,5,2,5,900.600,4.0070,1336.667,5100.000,1:29:01.000,11/15/2019 21:17:24
5954,CCCV_Chg,5,2,5,900.600,4.0070,1336.917,5101.002,1:29:02.000,11/15/2019 21:17:25
5955,CCCV_Chg,5,2,5,900.600,4.0070,1337.167,5102.002,1:29:03.000,11/15/2019 21:17:26
5956,CCCV_Chg,5,2,5,900.600,4.0070,1337.418,5103.004,1:29:04.000,11/15/2019 21:17:27
5957,CCCV_Chg,5,2,5,900.600,4.0073,1337.668,5104.005,1:29:05.000,11/15/2019 21:17:28
5958,CCCV_Chg,5,2,5,900.600,4.0073,1337.918,5105.007,1:29:06.000,11/15/2019 21:17:29
5959,CCCV_Chg,5,2,5,900.600,4.0073,1338.169,5106.008,1:29:07.000,11/15/2019 21:17:30
5960,CCCV_Chg,5,2,5,900.600,4.0076,1338.419,5107.009,1:29:08.000,11/15/2019 21:17:31
5961,CCCV_Chg,5,2,5,900.600,4.0076,1338.669,5108.011,1:29:09.000,11/15/2019 21:17:32
5962,CCCV_Chg,5,2,5,900.600,4.0076,1338.920,5109.012,1:29:10.000,11/15/2019 21:17:33
5963,CCCV_Chg,5,2,5,900.600,4.0076,1339.170,5110.013,1:29:11.000,11/15/2019 21:17:34
5964,CCCV_Chg,5,2,5,900.600,4.0079,1339.420,5111.015,1:29:12.000,11/15/2019 21:17:35
5965,CCCV_Chg,5,2,5,900.600,4.0079,1339.671,5112.016,1:29:13.000,11/15/2019 21:17:36
5966,CCCV_Chg,5,2,5,900.600,4.0079,1339.921,5113.018,1:29:14.000,11/15/2019 21:17:37
5967,CCCV_Chg,5,2,5,900.600,4.0082,1340.171,5114.019,1:29:15.000,11/15/2019 21:17:38
5968,CCCV_Chg,5,2,5,900.600,4.0082,1340.422,5115.020,1:29:16.000,11/15/2019 21:17:39
5969,CCCV_Chg,5,2,5,900.200,4.0082,1340.672,5116.022,1:29:17.000,11/15/2019 21:17:40
5970,CCCV_Chg,5,2,5,900.200,4.0082,1340.922,5117.023,1:29:18.000,11/15/2019 21:17:41
5971,CCCV_Chg,5,2,5,900.200,4.0082,1341.173,5118.024,1:29:19.000,11/15/2019 21:17:42
5972,CCCV_Chg,5,2,5,900.200,4.0085,1341.423,5119.026,1:29:20.000,11/15/2019 21:17:43
5973,CCCV_Chg,5,2,5,900.200,4.0085,1341.673,5120.027,1:29:21.000,11/15/2019 21:17:44
5974,CCCV_Chg,5,2,5,900.200,4.0085,1341.924,5121.029,1:29:22.000,11/15/2019 21:17:45
5975,CCCV_Chg,5,2,5,900.200,4.0088,1342.174,5122.029,1:29:23.000,11/15/2019 21:17:46
5976,CCCV_Chg,5,2,5,900.200,4.0088,1342.424,5123.031,1:29:24.000,11/15/2019 21:17:47
5977,CCCV_Chg,5,2,5,900.200,4.0088,1342.675,5124.033,1:29:25.000,11/15/2019 21:17:48
5978,CCCV_Chg,5,2,5,900.200,4.0088,1342.925,5125.034,1:29:26.000,11/15/2019 21:17:49
5979,CCCV_Chg,5,2,5,900.200,4.0088,1343.175,5126.035,1:29:27.000,11/15/2019 21:17:50
5980,CCCV_Chg,5,2,5,900.200,4.0091,1343.426,5127.036,1:29:28.000,11/15/2019 21:17:51
5981,CCCV_Chg,5,2,5,900.200,4.0091,1343.676,5128.038,1:29:29.000,11/15/2019 21:17:52
5982,CCCV_Chg,5,2,5,900.200,4.0091,1343.927,5129.040,1:29:30.000,11/15/2019 21:17:53
5983,CCCV_Chg,5,2,5,900.200,4.0091,1344.177,5130.040,1:29:31.000,11/15/2019 21:17:54
5984,CCCV_Chg,5,2,5,900.600,4.0094,1344.427,5131.042,1:29:32.000,11/15/2019 21:17:55
5985,CCCV_Chg,5,2,5,900.600,4.0094,1344.678,5132.044,1:29:33.000,11/15/2019 21:17:56
5986,CCCV_Chg,5,2,5,900.600,4.0094,1344.928,5133.044,1:29:34.000,11/15/2019 21:17:57
5987,CCCV_Chg,5,2,5,901.000,4.0094,1345.178,5134.046,1:29:35.000,11/15/2019 21:17:58
5988,CCCV_Chg,5,2,5,901.000,4.0097,1345.428,5135.047,1:29:36.000,11/15/2019 21:17:59
5989,CCCV_Chg,5,2,5,901.000,4.0097,1345.679,5136.049,1:29:37.000,11/15/2019 21:18:00
5990,CCCV_Chg,5,2,5,901.000,4.0097,1345.929,5137.050,1:29:38.000,11/15/2019 21:18:01
5991,CCCV_Chg,5,2,5,901.000,4.0097,1346.179,5138.052,1:29:39.000,11/15/2019 21:18:02
5992,CCCV_Chg,5,2,5,901.000,4.0104,1346.430,5139.053,1:29:40.000,11/15/2019 21:18:03
5993,CCCV_Chg,5,2,5,901.000,4.0104,1346.680,5140.054,1:29:41.000,11/15/2019 21:18:04
5994,CCCV_Chg,5,2,5,901.000,4.0104,1346.930,5141.056,1:29:42.000,11/15/2019 21:18:05
5995,CCCV_Chg,5,2,5,900.600,4.0107,1347.181,5142.057,1:29:43.000,11/15/2019 21:18:06
5996,CCCV_Chg,5,2,5,900.600,4.0107,1347.431,5143.058,1:29:44.000,11/15/2019 21:18:07
5997,CCCV_Chg,5,2,5,900.600,4.0107,1347.682,5144.060,1:29:45.000,11/15/2019 21:18:08
5998,CCCV_Chg,5,2,5,900.600,4.0107,1347.932,5145.060,1:29:46.000,11/15/2019 21:18:09
5999,CCCV_Chg,5,2,5,900.600,4.0107,1348.182,5146.062,1:29:47.000,11/15/2019 21:18:10
6000,CCCV_Chg,5,2,5,900.600,4.0110,1348.432,5147.064,1:29:48.000,11/15/2019 21:18:11
6001,CCCV_Chg,5,2,5,900.600,4.0110,1348.683,5148.066,1:29:49.000,11/15/2019 21:18:12
6002,CCCV_Chg,5,2,5,900.600,4.0110,1348.933,5149.066,1:29:50.000,11/15/2019 21:18:13
6003,CCCV_Chg,5,2,5,900.600,4.0113,1349.184,5150.068,1:29:51.000,11/15/2019 21:18:14
6004,CCCV_Chg,5,2,5,900.200,4.0113,1349.434,5151.069,1:29:52.000,11/15/2019 21:18:15
6005,CCCV_Chg,5,2,5,900.200,4.0113,1349.684,5152.071,1:29:53.000,11/15/2019 21:18:16
6006,CCCV_Chg,5,2,5,900.200,4.0113,1349.935,5153.072,1:29:54.000,11/15/2019 21:18:17
6007,CCCV_Chg,5,2,5,900.200,4.0116,1350.185,5154.073,1:29:55.000,11/15/2019 21:18:18
6008,CCCV_Chg,5,2,5,900.200,4.0116,1350.435,5155.075,1:29:56.000,11/15/2019 21:18:19
6009,CCCV_Chg,5,2,5,900.600,4.0116,1350.686,5156.076,1:29:57.000,11/15/2019 21:18:20
6010,CCCV_Chg,5,2,5,900.600,4.0116,1350.936,5157.077,1:29:58.000,11/15/2019 21:18:21
6011,CCCV_Chg,5,2,5,901.000,4.0119,1351.186,5158.080,1:29:59.000,11/15/2019 21:18:22
6012,CCCV_Chg,5,2,5,901.000,4.0119,1351.437,5159.086,1:30:00.000,11/15/2019 21:18:23
6013,CCCV_Chg,5,2,5,901.000,4.0119,1351.687,5160.092,1:30:01.000,11/15/2019 21:18:24
6014,CCCV_Chg,5,2,5,900.600,4.0119,1351.937,5161.096,1:30:02.000,11/15/2019 21:18:25
6015,CCCV_Chg,5,2,5,900.600,4.0122,1352.188,5162.097,1:30:03.000,11/15/2019 21:18:26
6016,CCCV_Chg,5,2,5,900.600,4.0122,1352.438,5163.099,1:30:04.000,11/15/2019 21:18:27
6017,CCCV_Chg,5,2,5,900.600,4.0122,1352.688,5164.100,1:30:05.000,11/15/2019 21:18:28
6018,CCCV_Chg,5,2,5,900.600,4.0122,1352.939,5165.102,1:30:06.000,11/15/2019 21:18:29
6019,CCCV_Chg,5,2,5,900.600,4.0125,1353.189,5166.105,1:30:07.000,11/15/2019 21:18:30
6020,CCCV_Chg,5,2,5,900.600,4.0125,1353.439,5167.112,1:30:08.000,11/15/2019 21:18:31
6021,CCCV_Chg,5,2,5,900.600,4.0125,1353.690,5168.117,1:30:09.000,11/15/2019 21:18:32
6022,CCCV_Chg,5,2,5,900.200,4.0128,1353.940,5169.122,1:30:10.000,11/15/2019 21:18:33
6023,CCCV_Chg,5,2,5,900.200,4.0128,1354.190,5170.124,1:30:11.000,11/15/2019 21:18:34
6024,CCCV_Chg,5,2,5,900.200,4.0128,1354.441,5171.124,1:30:12.000,11/15/2019 21:18:35
6025,CCCV_Chg,5,2,5,900.600,4.0128,1354.691,5172.131,1:30:13.000,11/15/2019 21:18:36
6026,CCCV_Chg,5,2,5,900.600,4.0128,1354.941,5173.137,1:30:14.000,11/15/2019 21:18:37
6027,CCCV_Chg,5,2,5,901.000,4.0132,1355.192,5174.143,1:30:15.000,11/15/2019 21:18:38
6028,CCCV_Chg,5,2,5,900.600,4.0132,1355.442,5175.149,1:30:16.000,11/15/2019 21:18:39
6029,CCCV_Chg,5,2,5,900.600,4.0132,1355.692,5176.156,1:30:17.000,11/15/2019 21:18:40
6030,CCCV_Chg,5,2,5,900.600,4.0135,1355.943,5177.162,1:30:18.000,11/15/2019 21:18:41
6031,CCCV_Chg,5,2,5,900.600,4.0135,1356.193,5178.168,1:30:19.000,11/15/2019 21:18:42
6032,CCCV_Chg,5,2,5,900.600,4.0135,1356.443,5179.174,1:30:20.000,11/15/2019 21:18:43
6033,CCCV_Chg,5,2,5,900.600,4.0135,1356.694,5180.180,1:30:21.000,11/15/2019 21:18:44
6034,CCCV_Chg,5,2,5,900.600,4.0138,1356.944,5181.186,1:30:22.000,11/15/2019 21:18:45
6035,CCCV_Chg,5,2,5,900.600,4.0138,1357.194,5182.192,1:30:23.000,11/15/2019 21:18:46
6036,CCCV_Chg,5,2,5,900.200,4.0138,1357.445,5183.195,1:30:24.000,11/15/2019 21:18:47
6037,CCCV_Chg,5,2,5,900.200,4.0138,1357.695,5184.196,1:30:25.000,11/15/2019 21:18:48
6038,CCCV_Chg,5,2,5,900.600,4.0141,1357.945,5185.202,1:30:26.000,11/15/2019 21:18:49
6039,CCCV_Chg,5,2,5,900.600,4.0141,1358.196,5186.208,1:30:27.000,11/15/2019 21:18:50
6040,CCCV_Chg,5,2,5,900.600,4.0141,1358.446,5187.214,1:30:28.000,11/15/2019 21:18:51
6041,CCCV_Chg,5,2,5,901.000,4.0141,1358.696,5188.220,1:30:29.000,11/15/2019 21:18:52
6042,CCCV_Chg,5,2,5,900.600,4.0141,1358.947,5189.226,1:30:30.000,11/15/2019 21:18:53
6043,CCCV_Chg,5,2,5,900.600,4.0144,1359.197,5190.232,1:30:31.000,11/15/2019 21:18:54
6044,CCCV_Chg,5,2,5,900.600,4.0144,1359.447,5191.238,1:30:32.000,11/15/2019 21:18:55
6045,CCCV_Chg,5,2,5,900.600,4.0144,1359.698,5192.244,1:30:33.000,11/15/2019 21:18:56
6046,CCCV_Chg,5,2,5,900.600,4.0147,1359.948,5193.251,1:30:34.000,11/15/2019 21:18:57
6047,CCCV_Chg,5,2,5,900.600,4.0147,1360.198,5194.257,1:30:35.000,11/15/2019 21:18:58
6048,CCCV_Chg,5,2,5,900.600,4.0147,1360.449,5195.263,1:30:36.000,11/15/2019 21:18:59
6049,CCCV_Chg,5,2,5,900.200,4.0147,1360.699,5196.269,1:30:37.000,11/15/2019 21:19:00
6050,CCCV_Chg,5,2,5,900.200,4.0150,1360.950,5197.276,1:30:38.000,11/15/2019 21:19:01
6051,CCCV_Chg,5,2,5,900.600,4.0150,1361.200,5198.281,1:30:39.000,11/15/2019 21:19:02
6052,CCCV_Chg,5,2,5,900.600,4.0150,1361.450,5199.288,1:30:40.000,11/15/2019 21:19:03
6053,CCCV_Chg,5,2,5,900.600,4.0150,1361.701,5200.293,1:30:41.000,11/15/2019 21:19:04
6054,CCCV_Chg,5,2,5,901.000,4.0153,1361.951,5201.300,1:30:42.000,11/15/2019 21:19:05
6055,CCCV_Chg,5,2,5,901.000,4.0153,1362.201,5202.306,1:30:43.000,11/15/2019 21:19:06
6056,CCCV_Chg,5,2,5,900.600,4.0153,1362.452,5203.312,1:30:44.000,11/15/2019 21:19:07
6057,CCCV_Chg,5,2,5,900.600,4.0156,1362.702,5204.318,1:30:45.000,11/15/2019 21:19:08
6058,CCCV_Chg,5,2,5,900.600,4.0156,1362.952,5205.324,1:30:46.000,11/15/2019 21:19:09
6059,CCCV_Chg,5,2,5,900.600,4.0156,1363.203,5206.331,1:30:47.000,11/15/2019 21:19:10
6060,CCCV_Chg,5,2,5,900.600,4.0156,1363.453,5207.336,1:30:48.000,11/15/2019 21:19:11
6061,CCCV_Chg,5,2,5,900.600,4.0156,1363.703,5208.343,1:30:49.000,11/15/2019 21:19:12
6062,CCCV_Chg,5,2,5,900.600,4.0159,1363.954,5209.348,1:30:50.000,11/15/2019 21:19:13
6063,CCCV_Chg,5,2,5,900.200,4.0159,1364.204,5210.355,1:30:51.000,11/15/2019 21:19:14
6064,CCCV_Chg,5,2,5,900.200,4.0159,1364.454,5211.360,1:30:52.000,11/15/2019 21:19:15
6065,CCCV_Chg,5,2,5,900.200,4.0159,1364.705,5212.367,1:30:53.000,11/15/2019 21:19:16
6066,CCCV_Chg,5,2,5,900.200,4.0163,1364.955,5213.373,1:30:54.000,11/15/2019 21:19:17
6067,CCCV_Chg,5,2,5,900.600,4.0163,1365.205,5214.380,1:30:55.000,11/15/2019 21:19:18
6068,CCCV_Chg,5,2,5,900.600,4.0163,1365.456,5215.385,1:30:56.000,11/15/2019 21:19:19
6069,CCCV_Chg,5,2,5,900.600,4.0166,1365.706,5216.392,1:30:57.000,11/15/2019 21:19:20
6070,CCCV_Chg,5,2,5,901.000,4.0166,1365.956,5217.397,1:30:58.000,11/15/2019 21:19:21
6071,CCCV_Chg,5,2,5,901.000,4.0166,1366.207,5218.404,1:30:59.000,11/15/2019 21:19:22
6072,CCCV_Chg,5,2,5,901.000,4.0166,1366.457,5219.410,1:31:00.000,11/15/2019 21:19:23
6073,CCCV_Chg,5,2,5,901.000,4.0169,1366.707,5220.416,1:31:01.000,11/15/2019 21:19:24
6074,CCCV_Chg,5,2,5,901.000,4.0169,1366.958,5221.422,1:31:02.000,11/15/2019 21:19:25
6075,CCCV_Chg,5,2,5,901.000,4.0169,1367.208,5222.428,1:31:03.000,11/15/2019 21:19:26
6076,CCCV_Chg,5,2,5,900.600,4.0169,1367.458,5223.435,1:31:04.000,11/15/2019 21:19:27
6077,CCCV_Chg,5,2,5,900.600,4.0172,1367.709,5224.440,1:31:05.000,11/15/2019 21:19:28
6078,CCCV_Chg,5,2,5,900.600,4.0172,1367.959,5225.447,1:31:06.000,11/15/2019 21:19:29
6079,CCCV_Chg,5,2,5,900.600,4.0172,1368.209,5226.453,1:31:07.000,11/15/2019 21:19:30
6080,CCCV_Chg,5,2,5,900.600,4.0172,1368.460,5227.459,1:31:08.000,11/15/2019 21:19:31
6081,CCCV_Chg,5,2,5,900.600,4.0175,1368.710,5228.465,1:31:09.000,11/15/2019 21:19:32
6082,CCCV_Chg,5,2,5,900.600,4.0175,1368.960,5229.471,1:31:10.000,11/15/2019 21:19:33
6083,CCCV_Chg,5,2,5,900.600,4.0175,1369.211,5230.477,1:31:11.000,11/15/2019 21:19:34
6084,CCCV_Chg,5,2,5,900.600,4.0175,1369.461,5231.484,1:31:12.000,11/15/2019 21:19:35
6085,CCCV_Chg,5,2,5,900.600,4.0181,1369.711,5232.489,1:31:13.000,11/15/2019 21:19:36
6086,CCCV_Chg,5,2,5,900.600,4.0181,1369.962,5233.496,1:31:14.000,11/15/2019 21:19:37
6087,CCCV_Chg,5,2,5,900.200,4.0181,1370.212,5234.502,1:31:15.000,11/15/2019 21:19:38
6088,CCCV_Chg,5,2,5,900.200,4.0184,1370.462,5235.508,1:31:16.000,11/15/2019 21:19:39
6089,CCCV_Chg,5,2,5,900.200,4.0184,1370.713,5236.515,1:31:17.000,11/15/2019 21:19:40
6090,CCCV_Chg,5,2,5,900.200,4.0184,1370.963,5237.520,1:31:18.000,11/15/2019 21:19:41
6091,CCCV_Chg,5,2,5,900.200,4.0187,1371.213,5238.527,1:31:19.000,11/15/2019 21:19:42
6092,CCCV_Chg,5,2,5,900.200,4.0184,1371.464,5239.532,1:31:20.000,11/15/2019 21:19:43
6093,CCCV_Chg,5,2,5,900.600,4.0187,1371.714,5240.539,1:31:21.000,11/15/2019 21:19:44
6094,CCCV_Chg,5,2,5,900.600,4.0187,1371.965,5241.544,1:31:22.000,11/15/2019 21:19:45
6095,CCCV_Chg,5,2,5,901.000,4.0190,1372.215,5242.551,1:31:23.000,11/15/2019 21:19:46
6096,CCCV_Chg,5,2,5,901.000,4.0190,1372.465,5243.556,1:31:24.000,11/15/2019 21:19:47
6097,CCCV_Chg,5,2,5,901.000,4.0190,1372.716,5244.564,1:31:25.000,11/15/2019 21:19:48
6098,CCCV_Chg,5,2,5,901.000,4.0190,1372.966,5245.569,1:31:26.000,11/15/2019 21:19:49
6099,CCCV_Chg,5,2,5,901.000,4.0194,1373.216,5246.576,1:31:27.000,11/15/2019 21:19:50
6100,CCCV_Chg,5,2,5,900.600,4.0194,1373.467,5247.581,1:31:28.000,11/15/2019 21:19:51
6101,CCCV_Chg,5,2,5,900.600,4.0194,1373.717,5248.588,1:31:29.000,11/15/2019 21:19:52
6102,CCCV_Chg,5,2,5,900.600,4.0194,1373.967,5249.594,1:31:30.000,11/15/2019 21:19:53
6103,CCCV_Chg,5,2,5,900.600,4.0197,1374.218,5250.600,1:31:31.000,11/15/2019 21:19:54
6104,CCCV_Chg,5,2,5,900.600,4.0197,1374.468,5251.606,1:31:32.000,11/15/2019 21:19:55
6105,CCCV_Chg,5,2,5,900.600,4.0197,1374.718,5252.612,1:31:33.000,11/15/2019 21:19:56
6106,CCCV_Chg,5,2,5,900.600,4.0197,1374.968,5253.618,1:31:34.000,11/15/2019 21:19:57
6107,CCCV_Chg,5,2,5,900.600,4.0200,1375.219,5254.624,1:31:35.000,11/15/2019 21:19:58
6108,CCCV_Chg,5,2,5,900.600,4.0200,1375.469,5255.631,1:31:36.000,11/15/2019 21:19:59
6109,CCCV_Chg,5,2,5,900.600,4.0200,1375.720,5256.636,1:31:37.000,11/15/2019 21:20:00
6110,CCCV_Chg,5,2,5,900.200,4.0200,1375.970,5257.643,1:31:38.000,11/15/2019 21:20:01
6111,CCCV_Chg,5,2,5,900.200,4.0203,1376.220,5258.649,1:31:39.000,11/15/2019 21:20:02
6112,CCCV_Chg,5,2,5,900.200,4.0203,1376.471,5259.655,1:31:40.000,11/15/2019 21:20:03
6113,CCCV_Chg,5,2,5,900.200,4.0203,1376.721,5260.661,1:31:41.000,11/15/2019 21:20:04
6114,CCCV_Chg,5,2,5,900.600,4.0203,1376.971,5261.667,1:31:42.000,11/15/2019 21:20:05
6115,CCCV_Chg,5,2,5,900.600,4.0206,1377.222,5262.673,1:31:43.000,11/15/2019 21:20:06
6116,CCCV_Chg,5,2,5,901.000,4.0206,1377.472,5263.680,1:31:44.000,11/15/2019 21:20:07
6117,CCCV_Chg,5,2,5,901.000,4.0206,1377.722,5264.686,1:31:45.000,11/15/2019 21:20:08
6118,CCCV_Chg,5,2,5,901.000,4.0209,1377.972,5265.692,1:31:46.000,11/15/2019 21:20:09
6119,CCCV_Chg,5,2,5,901.000,4.0209,1378.223,5266.698,1:31:47.000,11/15/2019 21:20:10
6120,CCCV_Chg,5,2,5,901.000,4.0209,1378.473,5267.704,1:31:48.000,11/15/2019 21:20:11
6121,CCCV_Chg,5,2,5,900.600,4.0209,1378.724,5268.711,1:31:49.000,11/15/2019 21:20:12
6122,CCCV_Chg,5,2,5,900.600,4.0212,1378.974,5269.716,1:31:50.000,11/15/2019 21:20:13
6123,CCCV_Chg,5,2,5,900.600,4.0212,1379.224,5270.723,1:31:51.000,11/15/2019 21:20:14
6124,CCCV_Chg,5,2,5,900.600,4.0212,1379.475,5271.728,1:31:52.000,11/15/2019 21:20:15
6125,CCCV_Chg,5,2,5,900.600,4.0212,1379.725,5272.734,1:31:53.000,11/15/2019 21:20:16
6126,CCCV_Chg,5,2,5,900.600,4.0215,1379.975,5273.740,1:31:54.000,11/15/2019 21:20:17
6127,CCCV_Chg,5,2,5,900.600,4.0215,1380.226,5274.747,1:31:55.000,11/15/2019 21:20:18
6128,CCCV_Chg,5,2,5,900.600,4.0215,1380.476,5275.753,1:31:56.000,11/15/2019 21:20:19
6129,CCCV_Chg,5,2,5,900.600,4.0215,1380.726,5276.759,1:31:57.000,11/15/2019 21:20:20
6130,CCCV_Chg,5,2,5,900.600,4.0218,1380.977,5277.765,1:31:58.000,11/15/2019 21:20:21
